tweet_id,sentiment,author,content
1694382186,neutral,bongvideos,waiting for the last video to be rendered. while watching episode 11
1694382215,worry,Gloson,Yay! I just fixed my blog's CSS problem that messed up the design
1694382221,surprise,Yindaa,@taylorswift13 :] Today is a bank holiday so not many places will be open until tomorrow.         Welcome back!
1694382242,neutral,FOREVER_PEP,s current goal is to lose 10 pounds by next tuesday! 120 here i come   soooo ready for Gatlinburg!
1694382285,happiness,JohnnyFiction,"@septemberblues Thanks hun, it was great"
1694382308,sadness,whoa_liiva,"@tomatosponge hey, no we were second, kind sad, but it's ok   guitar, guitar, guitar  BBQ and good time  what about you&gt;?"
1694382330,fun,snecko,@sparklingshoes yeah it's my friends 18th today as well ^^ it's always like a running joke we have
1694382368,happiness,Heaatherrr,@Sadie_marie better than Hudgens.  OMG our song came on on shuffle. What Would You Do - City High.
1694382411,love,NathanMillson,@Leesa_W wow-thanks soo much. Hope your well
1694382444,surprise,MrsMW,@ArieleMoonfire  does it mean you will b going 2 bed earlier on Mondays?
1694382449,neutral,iniebong,"is anxiously awaiting Rockets-Lakers game ... Yes, I finally got Tix for Games 3 &amp; 4 .... Yeahhhhh"
1694382457,anger,greenappleseeds,finally getting sleepy right when the sky brightens ... figures! G'nimorning
1694382515,worry,davenyss,never thought my daughter would want to borrow my clothes... even less that she would suggest that i borrow hers... luckily it didnt fit
1694382538,fun,kenny277,Official whine-tweet for today. Nothing specified
1694382589,worry,lexikitty,"i'm actually starting to quite like lily allen and her music, to be honest."
1694382598,neutral,Tag7Fotografie,Found out that one great thing about living in Switzerland is the delicious bread - sometimes little things can make a difference
1694382624,happiness,Shay_Songwriter,"Hey, Good Morning guys!!"
1694382655,neutral,fallenrosemedia,looking for models for beauty shoot THIS THURSDAY in the Valley studio  contact me if interested!
1694382669,neutral,katiemiddleton,a trending topic: HAPPY STAR WARS DAY
1694382676,surprise,tdes,@chishiki Welcome back to Japan
1694382682,neutral,runwithvampires,@taylorswift13 Yay! What are your plans for today? I'm seeing you Wednesday and Thursday
1694382711,relief,Broooooke_,@Emmmaa___ haha im gonna follow my dreams now  well...ur dream haha im still reading over it for the 90th time  :p
1694382774,love,TaraBabcock,@uc_achillies  Thanks! And yay for being in my guild!
1694382784,worry,iantey,loves the way the sky looks now i.e. no cloud at all.  but that would only mean that it's ultra hot outside.... http://plurk.com/p/rpb7t
1694382872,neutral,kopfkaefer,"Har Har, #swineflu is everywhere: http://twitpic.com/4jb4o  (via @kaihellyeah)"
1694382904,neutral,JofArnold,Hmph. This is nowhere near as effective as it was a few mins ago. I wonder if it was a coincidence. FOLLOWERS: please report ur findings
1694382910,sadness,hrnykatie,borred what everyone doingn check out links on my profile
1694382998,love,jaybranch,@JennaMadison That's ok then....  I accept the slave role...  Your wish is my command...  hahaha
1694383010,happiness,axident,enjoying my new car
1694383092,neutral,Ingo,the weather in Prague is like the weather in Belgium -&gt; rainy
1694383147,neutral,phuturatica,"@13twelve Hai there, who are you?"
1694383158,worry,AlexNFFC,"Great day yesterday. Good win for Forest, some celebratory 'staying up' drinks, a trip to an unsuccesful bbq and Ã¯Â¿Â½1.50 Stellas in Scream"
1694383266,sadness,chazharris,it's Blockbuster week in New Zealand - &quot;Wolverine&quot; tomorrow followed by &quot;Star Trek&quot; on Thursday!
1694383272,relief,tasshh,"@Galiiit lol thanx, me too!"
1694383297,neutral,aniseedandbella,just bought 6 new movies
1694383341,neutral,torriRAWR,"Back from umpireing trainging, making dinner"
1694383430,happiness,fiercemichi,"@lopezwilfred Yeah, of course!"
1694383453,relief,gvarelaknight,On way back home after a crazy night on the coast
1694383456,love,trigger_101,"@yaseminx3 hahahahaha, I have a day off"
1694383464,happiness,TheSUPERGIRL,"@stayingyoung I usually do if there is choice, but I am lucky in that most foods I love are generally very healthy (except ice cream!!)."
1694383615,neutral,HJolliffe,im going to cardiff today. shopping
1694383676,love,FarhanKhalaf,Done with HW...gonna read a bit then pass out. Got a cool week to look forward too in between all the mayhem
1694383719,enthusiasm,jessward123,@jakeashley cant wait till ur may 22 show!!  u better stop by and hang out in newcastle  xx
1694383745,happiness,martoba,"can't wait to be at home again.. let the sun shine and warm my frozen bones, please!"
1694383860,neutral,Brenna_Bee,on my tea break  cant wait to drive home tonite!!
1694383913,neutral,paperpariah,wolverine was a bit short. waiting for cat to get dressed then off to York for the day
1694383997,love,BuzzEdition,"@utterhip Good morning to you, however it's night time for me, so I am off to bed *hugs* Have a great day"
1694384098,happiness,Rkeps,@work again thanks to my dear neighboor who also gave me coffee when I needed it. She is the best
1694384179,neutral,aniszlee,i'm out...
1694384198,worry,april_q8,@AnsamsKitchen  walah me 2 still i am not getting the full idea
1694384209,happiness,cazbar82,@henrys_creek No worries - thank google! There's nothing you can't find on there!
1694384237,neutral,ipsy,"@Captainwalker I've never seen any of the X Men films but they are supposed to be good so I thought, why not?"
1694384272,neutral,dadutchess1,@richardbishop http://twitpic.com/4jbba - ohhh someone likes to play with their food.... heehee
1694384400,happiness,kimmy_who,@nickchien @chaubella_ i am glad to break my twitter virginity with you two.
1694384511,love,NikkiSeiler,Totally enjoying my day off  woohoo for Mondays.
1694384545,surprise,EmilyWalker,@taylorswift13    eeek!! Your coming!!!! Im soo excited to see you on Thursday!!
1694384687,worry,jaybranch,"@EricaNurney Nah... to be honest, I'm not a 'drinker' as such....  would rather have a protein shake and go for a run LOL"
1694384688,fun,timisiytangco,@beijingboyce  I am seriously contemplating timing my next trip home to catch his next fight. They show it in cinemas. Live! With beer!
1694384691,sadness,smartin58,"@Snowgirl1972 have to avoid the burning desire to say I already have one  no, no room for piglets, just enough room for chucks"
1694384720,neutral,M0rethanAmazing,Bring it on till I fall asleep
1694384753,happiness,AdamSatayer,i reckon i could live of yogurt for a week if i had a good selection of flavors
1694384757,fun,cjxtin,im home!  videoke at Funtime.. yey! got loads of tickets! nyahahaha!
1694384770,neutral,prateekgupta,@radha_ Oh please mark all toe tweets with #toe. @fossiloflife is trying to make trening topic out of #toe
1694384826,neutral,lucymuff,leaving work in 25 minutes to go to Broompark then to see the new flats then for lunch with Mandy and my dad.
1694384861,neutral,jrgalang,"says alright, alright... I'm going already. Sheesh, well better be off early than late.  http://plurk.com/p/rpbd5"
1694384908,surprise,sarah170394,is very excited! jonas tickets are on sale 2morrow
1694384909,neutral,hortovanyi,@ASIO looks like @renailemay is hiding money in an offshore bank account on behalf of last.fm   http://bit.ly/CeT0s
1694384934,fun,BlondMobile,@itamarw #momoTLV is always good  IVA will have a special price for  #momoTLV guests..
1694384979,love,ElloMoqui,Gdnight Tweeters (: Night @athenakg sleep tight and don't steal my blankets  Otay! I love YOUS
1694385081,neutral,Fannyfanackapan,@MitchBenn OR... Something to do with all the Red Bull?  Hmmm. You think maybe?
1694385086,neutral,mikaganany,@ronchick always
1694385101,surprise,stevenschlom,Goodmorning World
1694385149,neutral,pauld_o,is chilling at home
1694385165,love,DinkyBooper,"A lovely weekend away at Kits Coty, now relaxed and well rested and ready for the week ahead.  Back on NNC in two weeks"
1694385220,happiness,shangs112,"@ItsKanye tnx following, looking forward to tweet with you.."
1694385227,surprise,rolfwamfjell,@Tim_Whincop too complex and too much to consider on a day like today. Monday off. My brain is back tomorrow
1694385463,happiness,tishatweet,@CardineB teehee. it was a good show anyway
1694385471,neutral,scailay,Western Digital Caviar Black 1TB SATA 300 NCQ 32MB on the way...
1694385479,happiness,ifuseekamyjason,I'm still up! Thank you all for praying (: AHAHAHA! I'm watching Britney: For the Record until school. Today should be a good day
1694385550,worry,lizzy1e,"@imogenheap AM's good for us GMT-ish people, I think.  Looking forward to it and hope you're batteries &amp; laptop will be recharged soon."
1694385670,happiness,stephbeath,@danslevin You're welcome and thanks for inviting us to talk. #48hoursnz is like becoming a parent. No one can really prepare you for it
1694399445,worry,PrincesseClo,I'm a new french girl in Twitter! And I speak English very bad
1694399507,neutral,manic_nimrod,@Remy_Foster Just so i can see how they look with the other icons. Both themes btw.
1694399660,happiness,GirlyBoy,@tomfelton http://twitpic.com/4jam0 - Oh it's so beautiful! I'm happy you had a great time! Heartz
1694399701,neutral,nibby01,@alicam congratulations
1694399712,love,AliciaRubyDavis,@taylorswift13 heyahh i thought u wern't cumin to london till the 5th ? i love you taylorr ..xx
1694399733,neutral,pansapiens,@neilfws maybe you need to start a &quot;wholey created by evolution&quot; or &quot;wholely composed of matter&quot; flickr group
1694399755,surprise,WkdSelina,"@Oreosandcheese yvw hun  ... I agree boy touts!! Freakin hate them with a vengeance! Good luck in sellin,sure someone will def snap up!!"
1694399761,surprise,KathrynAnderson,@taylorswift13 you're in London?! Wow! I'm near there
1694399792,enthusiasm,livbambola,listening to faith spirituality and the internet
1694399802,neutral,whitelight007,@freakgoddess hypnotyst .... hmmmm... i should beware..
1694399873,surprise,tay22lor,"@andrew_2229 both, at the same time"
1694399902,fun,lankysanchez,"Ha! Just noticed it's Star Wars day! May the 4th be with you, always"
1694399915,love,happymalesingle,Welcome @pbcat #Follow #Freude
1694399934,relief,xoCAZZA,@ChloeCazRhi  glad your feeling abit better!  I think mine might be nearly gone now xD
1694399939,neutral,Leezamaria,"trying to learn for my oral exam, but I'm too distracted"
1694400022,worry,_xbianca,my myspace profile is OLLLD NEWSZ i need to editeditedittt
1694400081,surprise,jollyjinx,Just listened to condre scr and got an invitation to watch their live concert on June 20th in Munich http://bit.ly/DAXA0  #postrock
1694400083,worry,derek_bell,@tyhowells Not swine flu I hope! Take care of your health mate  Tell me about your business derek_bell@mac.com
1694400094,neutral,kdelarue,(We got *both* kinds of music here...)
1694400179,happiness,murphygoodetv,Doing some test shooting later this afternoon.  Did I mention being in Holland for an indie wine festival this week? My tongue is red.
1694400213,neutral,karlaarandela,"im with andrew  it was a long, but fun day"
1694400222,love,mabster,@dfg77 Welcome to two months ago! Banjo Tooie is about to be released!
1694400230,happiness,unwritten_99,@RubyRose1 you must love sydney more  dont leave us sydney kids  xx
1694400276,neutral,rachelchiamaka,@xabierr im sure jont wont mind sharing
1694400313,sadness,lmacca7,is sick!!!! and just chilling tonight watching Desperate Housewives
1694400338,fun,adsxoxo,@Midad This weekend? Haha yeah I'm free  Oh is Satish sharing with us too? Oh and which day? Friday or sat?
1694400371,neutral,privatestudmuff,@goddessprogress thanks for the follow
1694400414,fun,KezzyLogic,Hope you all have a great Bank Holiday Monday!
1694400466,love,Katusic,Is everyone for coffie?
1694400541,happiness,amourchaleur,http://dayna.dreamwidth.org for the daily random-ness
1694400563,worry,laurawrsaurus,@player112345 Good Morrow! How are you this fair morn?
1694400592,happiness,mosaik,@lifeincyan Aren't randoms what it's about?!!!  I LOVE that it's Star Wars day - I didn't realise and I can't believe it's almost over!
1694400606,neutral,No1PanicFan,"@lalaland_city Hey, u like FOB 2! Follow me, luv 2 talk more, looking 4 frineds + followers!  ~Ellen~"
1694400672,happiness,xxrockongirlxx,Sitting outside with my laptop  Its kinda nice
1694400683,empty,dadutchess1,@claudiatan http://twitpic.com/4jber - aww .... then we wonder why they hate us later..... lol!!
1694400733,love,niclaruesmith,@Fran_v  haha i was in your boat yesterday.. you'll pick it up in no time
1694400802,love,honeyj143,my love makes me sooo happy
1694400822,happiness,shihadchick,"@framianne and aww and HEEE. nicely done, your weekend guest! *approves a lot*"
1694400835,neutral,codygman,@harrisfellman Well what im working on isn't QUITE ready to post about publicly (still beta testing) but its a cool new script I coded
1694400885,sadness,SiBonita,"@SoMuchMo aww, i miss u already! and this DEF sums up the wknd lol"
1694400899,neutral,Surryboi71,is snuggled in bed reading
1694401066,worry,daustralala,@nanashambles I don't have any
1694401111,neutral,carinacani,@miarav Wanna come with?  Before we go to Myka's party.
1694401138,happiness,addictedtonkotb,@Irish1974 Its Bank Holiday here so day off
1694401149,love,Edyliew,Arrr. Exam is on next week.. Im dead.. bwahahaha..  I love you btw!!
1694401257,happiness,riaquempuder,"Ouvindo &quot;The Wonders - All my only dreams&quot;, a melhor banda do mundo que nunca existiu. Pra comeÃ¯Â¿Â½ar bem o dia."
